zram0,TOTAL_READS(KB),243796360
zram0,TOTAL_WRITES(KB),210256724
zram0,TOTAL_READS(MB),238082
zram0,TOTAL_WRITES(MB),205328
zram0,TOTAL_READS(GB),232
zram0,TOTAL_WRITES(GB),200
,
nvme0n1,TOTAL_READS(KB),0
nvme0n1,TOTAL_WRITES(KB),0
nvme0n1,TOTAL_READS(MB),0
nvme0n1,TOTAL_WRITES(MB),0
nvme0n1,TOTAL_READS(GB),0
nvme0n1,TOTAL_WRITES(GB),0
,
zram0,rMB/s,0
zram0,wMB/s,0.498753
zram0,AVGRQ-SZ,131067
zram0,AVGQU-SZ,511.981
zram0,DEV_UTIL,0
,
nvme0n1,rMB/s,
nvme0n1,wMB/s,
nvme0n1,AVGRQ-SZ,
nvme0n1,AVGQU-SZ,
nvme0n1,DEV_UTIL,
,
