zram0,TOTAL_READS(KB),0
zram0,TOTAL_WRITES(KB),33556828
zram0,TOTAL_READS(MB),0
zram0,TOTAL_WRITES(MB),32770
zram0,TOTAL_READS(GB),0
zram0,TOTAL_WRITES(GB),32
,
nvme0n1,TOTAL_READS(KB),0
nvme0n1,TOTAL_WRITES(KB),0
nvme0n1,TOTAL_READS(MB),0
nvme0n1,TOTAL_WRITES(MB),0
nvme0n1,TOTAL_READS(GB),0
nvme0n1,TOTAL_WRITES(GB),0
,
zram0,rMB/s,0
zram0,wMB/s,0.0454545
zram0,AVGRQ-SZ,95313.6
zram0,AVGQU-SZ,372.319
zram0,DEV_UTIL,0
,
nvme0n1,rMB/s,
nvme0n1,wMB/s,
nvme0n1,AVGRQ-SZ,
nvme0n1,AVGQU-SZ,
nvme0n1,DEV_UTIL,
,
